pct_samples,cumulative_gain
0.03,0.053763440860215055
0.030333333333333334,0.05474095796676442
0.030666666666666665,0.05571847507331378
0.031,0.056695992179863146
0.03133333333333333,0.05767350928641251
0.03166666666666667,0.05865102639296188
0.032,0.059628543499511244
0.03233333333333333,0.059628543499511244
0.03266666666666666,0.06060606060606061
0.033,0.06060606060606061
0.03333333333333333,0.06158357771260997
0.033666666666666664,0.06256109481915934
0.034,0.0635386119257087
0.034333333333333334,0.06451612903225806
0.034666666666666665,0.06549364613880743
0.035,0.06549364613880743
0.035333333333333335,0.06549364613880743
0.035666666666666666,0.06549364613880743
0.036,0.06549364613880743
0.036333333333333336,0.06549364613880743
0.03666666666666667,0.06647116324535679
0.037,0.06744868035190615
0.037333333333333336,0.06744868035190615
0.03766666666666667,0.06842619745845552
0.038,0.06940371456500488
0.03833333333333333,0.06940371456500488
0.03866666666666667,0.07038123167155426
0.039,0.07038123167155426
0.03933333333333333,0.07038123167155426
0.03966666666666667,0.07135874877810362
0.04,0.07233626588465299
0.04033333333333333,0.07233626588465299
0.04066666666666666,0.07331378299120235
0.041,0.07429130009775171
0.04133333333333333,0.07429130009775171
0.041666666666666664,0.07429130009775171
0.042,0.07526881720430108
0.042333333333333334,0.07526881720430108
0.042666666666666665,0.07624633431085044
0.043,0.0772238514173998
0.043333333333333335,0.0772238514173998
0.043666666666666666,0.0772238514173998
0.044,0.0772238514173998
0.044333333333333336,0.0772238514173998
0.04466666666666667,0.0772238514173998
0.045,0.07820136852394917
0.04533333333333334,0.07820136852394917
0.04566666666666667,0.07820136852394917
0.046,0.07820136852394917
0.04633333333333333,0.07917888563049853
0.04666666666666667,0.0801564027370479
0.047,0.0801564027370479
0.04733333333333333,0.08113391984359726
0.04766666666666667,0.08113391984359726
0.048,0.08211143695014662
0.04833333333333333,0.08211143695014662
0.048666666666666664,0.08211143695014662
0.049,0.08211143695014662
0.04933333333333333,0.08211143695014662
0.049666666666666665,0.08308895405669599
0.05,0.08308895405669599
0.050333333333333334,0.08406647116324535
0.050666666666666665,0.08504398826979472
0.051,0.08602150537634409
0.051333333333333335,0.08602150537634409
0.051666666666666666,0.08699902248289346
0.052,0.08699902248289346
0.052333333333333336,0.08797653958944282
0.05266666666666667,0.08895405669599218
0.053,0.08895405669599218
0.05333333333333334,0.08993157380254155
0.05366666666666667,0.09090909090909091
0.054,0.09188660801564028
0.05433333333333333,0.09286412512218964
0.05466666666666667,0.093841642228739
0.055,0.09481915933528837
0.05533333333333333,0.09481915933528837
0.05566666666666667,0.09481915933528837
0.056,0.09579667644183773
0.05633333333333333,0.0967741935483871
0.056666666666666664,0.09775171065493646
0.057,0.09872922776148582
0.05733333333333333,0.09970674486803519
0.057666666666666665,0.10068426197458455
0.058,0.10166177908113393
0.058333333333333334,0.10263929618768329
0.058666666666666666,0.10263929618768329
0.059,0.10263929618768329
0.059333333333333335,0.10361681329423265
0.059666666666666666,0.10459433040078202
0.06,0.10557184750733138
0.060333333333333336,0.10654936461388075
0.06066666666666667,0.10654936461388075
0.061,0.10654936461388075
0.06133333333333333,0.10752688172043011
0.06166666666666667,0.10850439882697947
0.062,0.10850439882697947
0.06233333333333333,0.10948191593352884
0.06266666666666666,0.10948191593352884
0.063,0.10948191593352884
0.06333333333333334,0.10948191593352884
0.06366666666666666,0.10948191593352884
0.064,0.10948191593352884
0.06433333333333334,0.10948191593352884
0.06466666666666666,0.1104594330400782
0.065,0.1104594330400782
0.06533333333333333,0.1104594330400782
0.06566666666666666,0.11143695014662756
0.066,0.11241446725317693
0.06633333333333333,0.11339198435972629
0.06666666666666667,0.11436950146627566
0.067,0.11436950146627566
0.06733333333333333,0.11534701857282502
0.06766666666666667,0.11632453567937438
0.068,0.11730205278592376
0.06833333333333333,0.11730205278592376
0.06866666666666667,0.11827956989247312
0.069,0.11827956989247312
0.06933333333333333,0.11925708699902249
0.06966666666666667,0.12023460410557185
0.07,0.12121212121212122
0.07033333333333333,0.12218963831867058
0.07066666666666667,0.12218963831867058
0.071,0.12316715542521994
0.07133333333333333,0.12316715542521994
0.07166666666666667,0.12316715542521994
0.072,0.1241446725317693
0.07233333333333333,0.1241446725317693
0.07266666666666667,0.1241446725317693
0.073,0.12512218963831867
0.07333333333333333,0.12512218963831867
0.07366666666666667,0.12609970674486803
0.074,0.12609970674486803
0.07433333333333333,0.1270772238514174
0.07466666666666667,0.12805474095796676
0.075,0.12805474095796676
0.07533333333333334,0.12805474095796676
0.07566666666666666,0.12805474095796676
0.076,0.12805474095796676
0.07633333333333334,0.12805474095796676
0.07666666666666666,0.12903225806451613
0.077,0.12903225806451613
0.07733333333333334,0.12903225806451613
0.07766666666666666,0.12903225806451613
0.078,0.12903225806451613
0.07833333333333334,0.1300097751710655
0.07866666666666666,0.1300097751710655
0.079,0.13098729227761485
0.07933333333333334,0.13098729227761485
0.07966666666666666,0.13196480938416422
0.08,0.13294232649071358
0.08033333333333334,0.13391984359726294
0.08066666666666666,0.13391984359726294
0.081,0.1348973607038123
0.08133333333333333,0.1348973607038123
0.08166666666666667,0.13587487781036167
0.082,0.13685239491691104
0.08233333333333333,0.13685239491691104
0.08266666666666667,0.1378299120234604
0.083,0.1378299120234604
0.08333333333333333,0.13880742913000976
0.08366666666666667,0.13880742913000976
0.084,0.13978494623655913
0.08433333333333333,0.14076246334310852
0.08466666666666667,0.14076246334310852
0.085,0.14076246334310852
0.08533333333333333,0.14076246334310852
0.08566666666666667,0.14076246334310852
0.086,0.14173998044965788
0.08633333333333333,0.14173998044965788
0.08666666666666667,0.14271749755620725
0.087,0.14271749755620725
0.08733333333333333,0.1436950146627566
0.08766666666666667,0.14467253176930597
0.088,0.14565004887585534
0.08833333333333333,0.14565004887585534
0.08866666666666667,0.1466275659824047
0.089,0.1466275659824047
0.08933333333333333,0.14760508308895406
0.08966666666666667,0.14760508308895406
0.09,0.14858260019550343
0.09033333333333333,0.1495601173020528
0.09066666666666667,0.15053763440860216
0.091,0.15053763440860216
0.09133333333333334,0.15053763440860216
0.09166666666666666,0.15151515151515152
0.092,0.15249266862170088
0.09233333333333334,0.15249266862170088
0.09266666666666666,0.15347018572825025
0.093,0.1544477028347996
0.09333333333333334,0.1544477028347996
0.09366666666666666,0.15542521994134897
0.094,0.15640273704789834
0.09433333333333334,0.15640273704789834
0.09466666666666666,0.15640273704789834
0.095,0.1573802541544477
0.09533333333333334,0.1573802541544477
0.09566666666666666,0.15835777126099707
0.096,0.15933528836754643
0.09633333333333334,0.15933528836754643
0.09666666666666666,0.15933528836754643
0.097,0.15933528836754643
0.09733333333333333,0.1603128054740958
0.09766666666666667,0.16129032258064516
0.098,0.16226783968719452
0.09833333333333333,0.16324535679374388
0.09866666666666667,0.16422287390029325
0.099,0.16422287390029325
0.09933333333333333,0.1652003910068426
0.09966666666666667,0.16617790811339198
0.1,0.16617790811339198
0.10033333333333333,0.16715542521994134
0.10066666666666667,0.16715542521994134
0.101,0.1681329423264907
0.10133333333333333,0.16911045943304007
0.10166666666666667,0.16911045943304007
0.102,0.16911045943304007
0.10233333333333333,0.17008797653958943
0.10266666666666667,0.1710654936461388
0.103,0.17204301075268819
0.10333333333333333,0.17302052785923755
0.10366666666666667,0.17302052785923755
0.104,0.1739980449657869
0.10433333333333333,0.1739980449657869
0.10466666666666667,0.1739980449657869
0.105,0.17497556207233628
0.10533333333333333,0.17497556207233628
0.10566666666666667,0.17595307917888564
0.106,0.176930596285435
0.10633333333333334,0.176930596285435
0.10666666666666667,0.176930596285435
0.107,0.176930596285435
0.10733333333333334,0.176930596285435
0.10766666666666666,0.17790811339198437
0.108,0.17888563049853373
0.10833333333333334,0.1798631476050831
0.10866666666666666,0.1798631476050831
0.109,0.18084066471163246
0.10933333333333334,0.18181818181818182
0.10966666666666666,0.1827956989247312
0.11,0.18377321603128055
0.11033333333333334,0.18475073313782991
0.11066666666666666,0.18572825024437928
0.111,0.18670576735092864
0.11133333333333334,0.18670576735092864
0.11166666666666666,0.187683284457478
0.112,0.187683284457478
0.11233333333333333,0.187683284457478
0.11266666666666666,0.187683284457478
0.113,0.18866080156402737
0.11333333333333333,0.18963831867057673
0.11366666666666667,0.1906158357771261
0.114,0.1906158357771261
0.11433333333333333,0.1906158357771261
0.11466666666666667,0.19159335288367546
0.115,0.19257086999022482
0.11533333333333333,0.19257086999022482
0.11566666666666667,0.1935483870967742
0.116,0.1935483870967742
0.11633333333333333,0.19452590420332355
0.11666666666666667,0.19452590420332355
0.117,0.19452590420332355
0.11733333333333333,0.19452590420332355
0.11766666666666667,0.19452590420332355
0.118,0.19452590420332355
0.11833333333333333,0.19550342130987292
0.11866666666666667,0.19550342130987292
0.119,0.19648093841642228
0.11933333333333333,0.19745845552297164
0.11966666666666667,0.198435972629521
0.12,0.19941348973607037
0.12033333333333333,0.20039100684261973
0.12066666666666667,0.20039100684261973
0.121,0.2013685239491691
0.12133333333333333,0.2013685239491691
0.12166666666666667,0.2013685239491691
0.122,0.20234604105571846
0.12233333333333334,0.20234604105571846
0.12266666666666666,0.20332355816226785
0.123,0.20332355816226785
0.12333333333333334,0.20430107526881722
0.12366666666666666,0.20430107526881722
0.124,0.20527859237536658
0.12433333333333334,0.20527859237536658
0.12466666666666666,0.20527859237536658
0.125,0.20527859237536658
0.12533333333333332,0.20527859237536658
0.12566666666666668,0.20625610948191594
0.126,0.2072336265884653
0.12633333333333333,0.2072336265884653
0.12666666666666668,0.20821114369501467
0.127,0.20918866080156404
0.12733333333333333,0.20918866080156404
0.12766666666666668,0.2101661779081134
0.128,0.21114369501466276
0.12833333333333333,0.21212121212121213
0.12866666666666668,0.21212121212121213
0.129,0.2130987292277615
0.12933333333333333,0.2130987292277615
0.12966666666666668,0.2130987292277615
0.13,0.21407624633431085
0.13033333333333333,0.21407624633431085
0.13066666666666665,0.21407624633431085
0.131,0.21407624633431085
0.13133333333333333,0.21407624633431085
0.13166666666666665,0.21407624633431085
0.132,0.21407624633431085
0.13233333333333333,0.21505376344086022
0.13266666666666665,0.21505376344086022
0.133,0.21603128054740958
0.13333333333333333,0.21603128054740958
0.13366666666666666,0.21603128054740958
0.134,0.21700879765395895
0.13433333333333333,0.21700879765395895
0.13466666666666666,0.21700879765395895
0.135,0.21700879765395895
0.13533333333333333,0.21700879765395895
0.13566666666666666,0.21700879765395895
0.136,0.2179863147605083
0.13633333333333333,0.2179863147605083
0.13666666666666666,0.21896383186705767
0.137,0.21896383186705767
0.13733333333333334,0.21896383186705767
0.13766666666666666,0.21896383186705767
0.138,0.21896383186705767
0.13833333333333334,0.21896383186705767
0.13866666666666666,0.21896383186705767
0.139,0.21994134897360704
0.13933333333333334,0.2209188660801564
0.13966666666666666,0.2209188660801564
0.14,0.2209188660801564
0.14033333333333334,0.2209188660801564
0.14066666666666666,0.22189638318670576
0.141,0.22189638318670576
0.14133333333333334,0.22287390029325513
0.14166666666666666,0.22287390029325513
0.142,0.2238514173998045
0.14233333333333334,0.22482893450635386
0.14266666666666666,0.22482893450635386
0.143,0.22482893450635386
0.14333333333333334,0.22580645161290322
0.14366666666666666,0.22580645161290322
0.144,0.22678396871945258
0.14433333333333334,0.22776148582600195
0.14466666666666667,0.22776148582600195
0.145,0.2287390029325513
0.14533333333333334,0.2287390029325513
0.14566666666666667,0.2287390029325513
0.146,0.2287390029325513
0.14633333333333334,0.22971652003910067
0.14666666666666667,0.23069403714565004
0.147,0.2316715542521994
0.14733333333333334,0.2316715542521994
0.14766666666666667,0.2316715542521994
0.148,0.2316715542521994
0.14833333333333334,0.23264907135874877
0.14866666666666667,0.23362658846529813
0.149,0.23460410557184752
0.14933333333333335,0.23558162267839688
0.14966666666666667,0.23558162267839688
0.15,0.23558162267839688
0.15033333333333335,0.23558162267839688
0.15066666666666667,0.23655913978494625
0.151,0.23655913978494625
0.15133333333333332,0.2375366568914956
0.15166666666666667,0.2375366568914956
0.152,0.2375366568914956
0.15233333333333332,0.23851417399804498
0.15266666666666667,0.23949169110459434
0.153,0.2404692082111437
0.15333333333333332,0.24144672531769307
0.15366666666666667,0.24242424242424243
0.154,0.2434017595307918
0.15433333333333332,0.2434017595307918
0.15466666666666667,0.2434017595307918
0.155,0.2434017595307918
0.15533333333333332,0.24437927663734116
0.15566666666666668,0.24437927663734116
0.156,0.24437927663734116
0.15633333333333332,0.24437927663734116
0.15666666666666668,0.24535679374389052
0.157,0.24535679374389052
0.15733333333333333,0.24535679374389052
0.15766666666666668,0.24535679374389052
0.158,0.24535679374389052
0.15833333333333333,0.24633431085043989
0.15866666666666668,0.24633431085043989
0.159,0.24731182795698925
0.15933333333333333,0.2482893450635386
0.15966666666666668,0.2482893450635386
0.16,0.2482893450635386
0.16033333333333333,0.2482893450635386
0.16066666666666668,0.2482893450635386
0.161,0.2482893450635386
0.16133333333333333,0.24926686217008798
0.16166666666666665,0.24926686217008798
0.162,0.25024437927663734
0.16233333333333333,0.25024437927663734
0.16266666666666665,0.2512218963831867
0.163,0.2512218963831867
0.16333333333333333,0.25219941348973607
0.16366666666666665,0.25317693059628543
0.164,0.2541544477028348
0.16433333333333333,0.2541544477028348
0.16466666666666666,0.25513196480938416
0.165,0.2561094819159335
0.16533333333333333,0.2561094819159335
0.16566666666666666,0.2561094819159335
0.166,0.2570869990224829
0.16633333333333333,0.2570869990224829
0.16666666666666666,0.2570869990224829
0.167,0.2570869990224829
0.16733333333333333,0.25806451612903225
0.16766666666666666,0.25806451612903225
0.168,0.2590420332355816
0.16833333333333333,0.2590420332355816
0.16866666666666666,0.2590420332355816
0.169,0.2590420332355816
0.16933333333333334,0.260019550342131
0.16966666666666666,0.260019550342131
0.17,0.260019550342131
0.17033333333333334,0.26099706744868034
0.17066666666666666,0.2619745845552297
0.171,0.2619745845552297
0.17133333333333334,0.26295210166177907
0.17166666666666666,0.26295210166177907
0.172,0.26392961876832843
0.17233333333333334,0.26392961876832843
0.17266666666666666,0.26392961876832843
0.173,0.26392961876832843
0.17333333333333334,0.26392961876832843
0.17366666666666666,0.2649071358748778
0.174,0.2649071358748778
0.17433333333333334,0.2649071358748778
0.17466666666666666,0.2649071358748778
0.175,0.2649071358748778
0.17533333333333334,0.2649071358748778
0.17566666666666667,0.2649071358748778
0.176,0.2649071358748778
0.17633333333333334,0.2649071358748778
0.17666666666666667,0.26588465298142716
0.177,0.2668621700879765
0.17733333333333334,0.2668621700879765
0.17766666666666667,0.2668621700879765
0.178,0.2678396871945259
0.17833333333333334,0.26881720430107525
0.17866666666666667,0.26881720430107525
0.179,0.26881720430107525
0.17933333333333334,0.2697947214076246
0.17966666666666667,0.2697947214076246
0.18,0.270772238514174
0.18033333333333335,0.27174975562072334
0.18066666666666667,0.2727272727272727
0.181,0.27370478983382207
0.18133333333333335,0.27370478983382207
0.18166666666666667,0.27370478983382207
0.182,0.27468230694037143
0.18233333333333332,0.27468230694037143
0.18266666666666667,0.27468230694037143
0.183,0.2756598240469208
0.18333333333333332,0.27663734115347016
0.18366666666666667,0.2776148582600195
0.184,0.2785923753665689
0.18433333333333332,0.2785923753665689
0.18466666666666667,0.2785923753665689
0.185,0.2785923753665689
0.18533333333333332,0.27956989247311825
0.18566666666666667,0.27956989247311825
0.186,0.27956989247311825
0.18633333333333332,0.27956989247311825
0.18666666666666668,0.27956989247311825
0.187,0.2805474095796676
0.18733333333333332,0.2805474095796676
0.18766666666666668,0.2805474095796676
0.188,0.28152492668621704
0.18833333333333332,0.28152492668621704
0.18866666666666668,0.28152492668621704
0.189,0.2825024437927664
0.18933333333333333,0.28347996089931576
0.18966666666666668,0.2844574780058651
0.19,0.2844574780058651
0.19033333333333333,0.2854349951124145
0.19066666666666668,0.2854349951124145
0.191,0.28641251221896386
0.19133333333333333,0.2873900293255132
0.19166666666666668,0.2873900293255132
0.192,0.2873900293255132
0.19233333333333333,0.2883675464320626
0.19266666666666668,0.2883675464320626
0.193,0.2883675464320626
0.19333333333333333,0.28934506353861195
0.19366666666666665,0.2903225806451613
0.194,0.2903225806451613
0.19433333333333333,0.2913000977517107
0.19466666666666665,0.2913000977517107
0.195,0.29227761485826004
0.19533333333333333,0.29227761485826004
0.19566666666666666,0.29227761485826004
0.196,0.29227761485826004
0.19633333333333333,0.29227761485826004
0.19666666666666666,0.2932551319648094
0.197,0.2932551319648094
0.19733333333333333,0.29423264907135877
0.19766666666666666,0.29423264907135877
0.198,0.29521016617790813
0.19833333333333333,0.29521016617790813
0.19866666666666666,0.29521016617790813
0.199,0.29521016617790813
0.19933333333333333,0.29521016617790813
0.19966666666666666,0.29521016617790813
0.2,0.2961876832844575
0.20033333333333334,0.2961876832844575
0.20066666666666666,0.29716520039100686
0.201,0.2981427174975562
0.20133333333333334,0.2981427174975562
0.20166666666666666,0.2981427174975562
0.202,0.2991202346041056
0.20233333333333334,0.2991202346041056
0.20266666666666666,0.30009775171065495
0.203,0.30009775171065495
0.20333333333333334,0.30009775171065495
0.20366666666666666,0.30009775171065495
0.204,0.30009775171065495
0.20433333333333334,0.3010752688172043
0.20466666666666666,0.3010752688172043
0.205,0.3020527859237537
0.20533333333333334,0.3020527859237537
0.20566666666666666,0.30303030303030304
0.206,0.3040078201368524
0.20633333333333334,0.30498533724340177
0.20666666666666667,0.30498533724340177
0.207,0.30498533724340177
0.20733333333333334,0.30498533724340177
0.20766666666666667,0.30596285434995113
0.208,0.3069403714565005
0.20833333333333334,0.3069403714565005
0.20866666666666667,0.3069403714565005
0.209,0.30791788856304986
0.20933333333333334,0.30791788856304986
0.20966666666666667,0.3088954056695992
0.21,0.3088954056695992
0.21033333333333334,0.3098729227761486
0.21066666666666667,0.3098729227761486
0.211,0.3098729227761486
0.21133333333333335,0.3098729227761486
0.21166666666666667,0.31085043988269795
0.212,0.31085043988269795
0.21233333333333335,0.31085043988269795
0.21266666666666667,0.31085043988269795
0.213,0.31085043988269795
0.21333333333333335,0.31085043988269795
0.21366666666666667,0.3118279569892473
0.214,0.3128054740957967
0.21433333333333332,0.3128054740957967
0.21466666666666667,0.31378299120234604
0.215,0.3147605083088954
0.21533333333333332,0.3147605083088954
0.21566666666666667,0.3147605083088954
0.216,0.31573802541544477
0.21633333333333332,0.31573802541544477
0.21666666666666667,0.31573802541544477
0.217,0.31573802541544477
0.21733333333333332,0.31573802541544477
0.21766666666666667,0.31573802541544477
0.218,0.31671554252199413
0.21833333333333332,0.31671554252199413
0.21866666666666668,0.31671554252199413
0.219,0.3176930596285435
0.21933333333333332,0.31867057673509286
0.21966666666666668,0.31867057673509286
0.22,0.31867057673509286
0.22033333333333333,0.31867057673509286
0.22066666666666668,0.31867057673509286
0.221,0.31867057673509286
0.22133333333333333,0.31867057673509286
0.22166666666666668,0.31867057673509286
0.222,0.3196480938416422
0.22233333333333333,0.3196480938416422
0.22266666666666668,0.3206256109481916
0.223,0.3206256109481916
0.22333333333333333,0.32160312805474095
0.22366666666666668,0.32160312805474095
0.224,0.3225806451612903
0.22433333333333333,0.3225806451612903
0.22466666666666665,0.3235581622678397
0.225,0.3235581622678397
0.22533333333333333,0.32453567937438904
0.22566666666666665,0.32453567937438904
0.226,0.3255131964809384
0.22633333333333333,0.3255131964809384
0.22666666666666666,0.3255131964809384
0.227,0.3255131964809384
0.22733333333333333,0.3255131964809384
0.22766666666666666,0.32649071358748777
0.228,0.32649071358748777
0.22833333333333333,0.32746823069403713
0.22866666666666666,0.3284457478005865
0.229,0.3284457478005865
0.22933333333333333,0.3284457478005865
0.22966666666666666,0.3284457478005865
0.23,0.32942326490713586
0.23033333333333333,0.32942326490713586
0.23066666666666666,0.32942326490713586
0.231,0.32942326490713586
0.23133333333333334,0.32942326490713586
0.23166666666666666,0.3304007820136852
0.232,0.3313782991202346
0.23233333333333334,0.3313782991202346
0.23266666666666666,0.3313782991202346
0.233,0.33235581622678395
0.23333333333333334,0.33235581622678395
0.23366666666666666,0.3333333333333333
0.234,0.3343108504398827
0.23433333333333334,0.3343108504398827
0.23466666666666666,0.3343108504398827
0.235,0.3343108504398827
0.23533333333333334,0.3343108504398827
0.23566666666666666,0.33528836754643204
0.236,0.3362658846529814
0.23633333333333334,0.3362658846529814
0.23666666666666666,0.33724340175953077
0.237,0.33724340175953077
0.23733333333333334,0.33822091886608013
0.23766666666666666,0.33822091886608013
0.238,0.33822091886608013
0.23833333333333334,0.33822091886608013
0.23866666666666667,0.3391984359726295
0.239,0.3391984359726295
0.23933333333333334,0.3391984359726295
0.23966666666666667,0.34017595307917886
0.24,0.34017595307917886
0.24033333333333334,0.34017595307917886
0.24066666666666667,0.34017595307917886
0.241,0.3411534701857282
0.24133333333333334,0.3411534701857282
0.24166666666666667,0.3421309872922776
0.242,0.3421309872922776
0.24233333333333335,0.34310850439882695
0.24266666666666667,0.34408602150537637
0.243,0.34408602150537637
0.24333333333333335,0.34506353861192574
0.24366666666666667,0.34506353861192574
0.244,0.34506353861192574
0.24433333333333335,0.34506353861192574
0.24466666666666667,0.34506353861192574
0.245,0.34506353861192574
0.24533333333333332,0.34506353861192574
0.24566666666666667,0.3460410557184751
0.246,0.3460410557184751
0.24633333333333332,0.34701857282502446
0.24666666666666667,0.3479960899315738
0.247,0.3479960899315738
0.24733333333333332,0.3489736070381232
0.24766666666666667,0.3489736070381232
0.248,0.34995112414467255
0.24833333333333332,0.3509286412512219
0.24866666666666667,0.3509286412512219
0.249,0.3509286412512219
0.24933333333333332,0.3519061583577713
0.24966666666666668,0.3519061583577713
0.25,0.3519061583577713
0.25033333333333335,0.35288367546432065
0.25066666666666665,0.35288367546432065
0.251,0.35288367546432065
0.25133333333333335,0.35386119257087
0.25166666666666665,0.35386119257087
0.252,0.3548387096774194
0.25233333333333335,0.35581622678396874
0.25266666666666665,0.3567937438905181
0.253,0.3567937438905181
0.25333333333333335,0.35777126099706746
0.25366666666666665,0.35777126099706746
0.254,0.3587487781036168
0.25433333333333336,0.3587487781036168
0.25466666666666665,0.3597262952101662
0.255,0.3597262952101662
0.25533333333333336,0.36070381231671556
0.25566666666666665,0.3616813294232649
0.256,0.3626588465298143
0.25633333333333336,0.3626588465298143
0.25666666666666665,0.3626588465298143
0.257,0.36363636363636365
0.25733333333333336,0.364613880742913
0.25766666666666665,0.3655913978494624
0.258,0.3655913978494624
0.25833333333333336,0.36656891495601174
0.25866666666666666,0.36656891495601174
0.259,0.36656891495601174
0.25933333333333336,0.36656891495601174
0.25966666666666666,0.3675464320625611
0.26,0.3675464320625611
0.26033333333333336,0.3675464320625611
0.26066666666666666,0.36852394916911047
0.261,0.36852394916911047
0.2613333333333333,0.36950146627565983
0.26166666666666666,0.3704789833822092
0.262,0.3704789833822092
0.2623333333333333,0.3704789833822092
0.26266666666666666,0.3704789833822092
0.263,0.3704789833822092
0.2633333333333333,0.3704789833822092
0.26366666666666666,0.37145650048875856
0.264,0.3724340175953079
0.2643333333333333,0.3734115347018573
0.26466666666666666,0.3734115347018573
0.265,0.37438905180840665
0.2653333333333333,0.37438905180840665
0.26566666666666666,0.375366568914956
0.266,0.375366568914956
0.2663333333333333,0.375366568914956
0.26666666666666666,0.375366568914956
0.267,0.3763440860215054
0.2673333333333333,0.37732160312805474
0.26766666666666666,0.37732160312805474
0.268,0.3782991202346041
0.2683333333333333,0.37927663734115347
0.26866666666666666,0.37927663734115347
0.269,0.37927663734115347
0.2693333333333333,0.38025415444770283
0.26966666666666667,0.38025415444770283
0.27,0.38025415444770283
0.2703333333333333,0.38025415444770283
0.27066666666666667,0.3812316715542522
0.271,0.3812316715542522
0.2713333333333333,0.3812316715542522
0.27166666666666667,0.3812316715542522
0.272,0.38220918866080156
0.2723333333333333,0.38220918866080156
0.27266666666666667,0.3831867057673509
0.273,0.3841642228739003
0.2733333333333333,0.38514173998044965
0.27366666666666667,0.38514173998044965
0.274,0.38514173998044965
0.2743333333333333,0.38514173998044965
0.27466666666666667,0.386119257086999
0.275,0.386119257086999
0.2753333333333333,0.386119257086999
0.27566666666666667,0.3870967741935484
0.276,0.3870967741935484
0.2763333333333333,0.3870967741935484
0.27666666666666667,0.3870967741935484
0.277,0.38807429130009774
0.2773333333333333,0.3890518084066471
0.2776666666666667,0.3890518084066471
0.278,0.3890518084066471
0.2783333333333333,0.39002932551319647
0.2786666666666667,0.39002932551319647
0.279,0.39002932551319647
0.2793333333333333,0.39002932551319647
0.2796666666666667,0.39100684261974583
0.28,0.3919843597262952
0.2803333333333333,0.3919843597262952
0.2806666666666667,0.3919843597262952
0.281,0.3919843597262952
0.2813333333333333,0.39296187683284456
0.2816666666666667,0.3939393939393939
0.282,0.3949169110459433
0.2823333333333333,0.3949169110459433
0.2826666666666667,0.39589442815249265
0.283,0.396871945259042
0.2833333333333333,0.396871945259042
0.2836666666666667,0.396871945259042
0.284,0.396871945259042
0.2843333333333333,0.396871945259042
0.2846666666666667,0.3978494623655914
0.285,0.39882697947214074
0.2853333333333333,0.3998044965786901
